TRansaction_Id,customer_Id,Date,Deb/Cre,amount,summary
883007,3008,12-Mar-2017,DEBIT,6934,COMPLETED
275310,943,12-Mar-2017,DEBIT,3217,COMPLETED
1163524,3983,12-Mar-2017,DEBIT,14626,DONE
285076,979,12-Mar-2017,DEBIT,17914,DONE
286584,982,12-Mar-2017,DEBIT,400,DONE
286076,982,12-Mar-2017,DEBIT,4550,DONE
1132666,3871,12-Mar-2017,DEBIT,4356,COMPLETED
840175,2861,12-Mar-2017,DEBIT,5915,COMPLETED
1578992,5369,12-Mar-2017,DEBIT,5643,DONE
1935495,6555,12-Mar-2017,DEBIT,8763,DONE
506454,1730,12-Mar-2017,DEBIT,6689,COMPLETED
192922,655,12-Mar-2017,DEBIT,23625,DONE
2524760,8330,12-Mar-2017,DEBIT,21118,DONE
105737,361,12-Mar-2017,DEBIT,23638,DONE
185062,627,12-Mar-2017,CREDIT,10800,COMPLETED
655276,2241,13-Mar-2017,DEBIT,11584,DONE
695342,2378,13-Mar-2017,CREDIT,9612,DONE
35601,115,13-Mar-2017,DEBIT,7665,DONE
42524,142,13-Mar-2017,DEBIT,4555,COMPLETED
1108945,3787,13-Mar-2017,DEBIT,20950,DONE
1176389,4034,13-Mar-2017,DEBIT,5080,DONE
649669,2220,13-Mar-2017,DEBIT,6153,COMPLETED
144849,485,13-Mar-2017,CREDIT,3572,DONE
129506,435,13-Mar-2017,DEBIT,5039,COMPLETED
138716,465,13-Mar-2017,DEBIT,12785,COMPLETED
603924,2056,13-Mar-2017,DEBIT,200,DONE
347547,1179,13-Mar-2017,DEBIT,4212,COMPLETED
1150611,3935,13-Mar-2017,DEBIT,700,DONE
826816,2817,13-Mar-2017,DEBIT,13672,DONE
826812,2817,13-Mar-2017,DEBIT,200,DONE
148421,496,13-Mar-2017,DEBIT,5404,DONE
118143,396,13-Mar-2017,DEBIT,1100,DONE
542219,1844,13-Mar-2017,DEBIT,3242,COMPLETED
541685,1843,13-Mar-2017,DEBIT,17632,COMPLETED
790138,2694,13-Mar-2017,DEBIT,5500,DONE
1271884,4350,13-Mar-2017,DEBIT,17565,DONE
330522,1126,13-Mar-2017,DEBIT,7500,DONE
682550,2330,13-Mar-2017,DEBIT,3395,COMPLETED
1068644,3651,13-Mar-2017,DEBIT,5081,COMPLETED
557859,1898,13-Mar-2017,DEBIT,10266,COMPLETED
1028006,3510,13-Mar-2017,DEBIT,3400,DONE
1028984,3514,13-Mar-2017,DEBIT,3399,COMPLETED
375034,1276,13-Mar-2017,CREDIT,3300,COMPLETED
1092161,3734,13-Mar-2017,DEBIT,8700,DONE
113876,385,13-Mar-2017,DEBIT,1000,DONE
579377,1972,13-Mar-2017,DEBIT,5298,COMPLETED
469895,1601,13-Mar-2017,DEBIT,4042,COMPLETED
699590,2393,13-Mar-2017,CREDIT,6900,COMPLETED
1897320,6425,13-Mar-2017,DEBIT,12368,DONE
3122928,10364,13-Mar-2017,DEBIT,14493,DONE
527447,1801,13-Mar-2017,DEBIT,20562,DONE
455167,1545,13-Mar-2017,DEBIT,14000,DONE
275976,944,13-Mar-2017,DEBIT,3600,DONE
326330,1115,13-Mar-2017,DEBIT,3440,COMPLETED
292057,1000,13-Mar-2017,DEBIT,31348,COMPLETED
737262,2519,13-Mar-2017,DEBIT,5544,COMPLETED
2775583,9188,13-Mar-2017,DEBIT,12710,COMPLETED
893649,3047,13-Mar-2017,DEBIT,3474,COMPLETED
462815,1575,13-Mar-2017,DEBIT,5448,COMPLETED
710438,2429,13-Mar-2017,CREDIT,3700,COMPLETED
519755,1775,13-Mar-2017,DEBIT,6932,COMPLETED
242370,830,14-Mar-2017,DEBIT,16623,DONE
144705,485,14-Mar-2017,CREDIT,7421,DONE
183009,623,14-Mar-2017,DEBIT,3108,COMPLETED
340705,1157,14-Mar-2017,DEBIT,5588,DONE
1345138,4596,14-Mar-2017,DEBIT,12200,DONE
1238921,4240,14-Mar-2017,DEBIT,27666,COMPLETED
220044,748,14-Mar-2017,DEBIT,700,DONE
123333,415,14-Mar-2017,DEBIT,13110,DONE
434656,1477,14-Mar-2017,DEBIT,3151,COMPLETED
2501880,8260,14-Mar-2017,DEBIT,37435,COMPLETED
294484,1006,14-Mar-2017,DEBIT,3737,COMPLETED
727564,2488,14-Mar-2017,DEBIT,3046,COMPLETED
2442702,8051,14-Mar-2017,CREDIT,13700,COMPLETED
374593,1276,14-Mar-2017,DEBIT,6774,DONE
766565,2618,14-Mar-2017,DEBIT,6559,COMPLETED
612715,2087,14-Mar-2017,CREDIT,2300,COMPLETED
882365,3007,14-Mar-2017,DEBIT,22452,DONE
275679,944,14-Mar-2017,DEBIT,16927,DONE
1048372,3586,14-Mar-2017,DEBIT,12951,DONE
622123,2122,14-Mar-2017,CREDIT,26200,COMPLETED
588182,2002,14-Mar-2017,DEBIT,400,DONE
850027,2895,14-Mar-2017,DEBIT,500,DONE
251237,862,14-Mar-2017,DEBIT,44333,COMPLETED
201781,686,14-Mar-2017,DEBIT,10533,DONE
1021465,3487,14-Mar-2017,CREDIT,9600,COMPLETED
3402668,11295,14-Mar-2017,DEBIT,18347,DONE
929612,3168,14-Mar-2017,DEBIT,6303,COMPLETED
655712,2241,15-Mar-2017,CREDIT,4500,COMPLETED
2350079,7753,15-Mar-2017,CREDIT,27500,COMPLETED
269816,925,15-Mar-2017,DEBIT,18500,DONE
298982,1019,15-Mar-2017,DEBIT,19746,DONE
242558,830,15-Mar-2017,CREDIT,6400,COMPLETED
1075589,3675,15-Mar-2017,DEBIT,46099,COMPLETED
1076500,3678,15-Mar-2017,DEBIT,8901,DONE
776275,2647,15-Mar-2017,CREDIT,1200,COMPLETED
538176,1830,15-Mar-2017,CREDIT,3600,COMPLETED
1239178,4240,15-Mar-2017,CREDIT,22300,COMPLETED
577123,1965,15-Mar-2017,DEBIT,300,DONE
1614711,5483,15-Mar-2017,DEBIT,16002,COMPLETED
1657647,5622,15-Mar-2017,CREDIT,36800,COMPLETED
749690,2555,15-Mar-2017,DEBIT,2900,DONE
293963,1005,15-Mar-2017,DEBIT,34483,COMPLETED
294998,1006,15-Mar-2017,DEBIT,2000,DONE
332448,1132,15-Mar-2017,DEBIT,48098,COMPLETED
259751,890,15-Mar-2017,DEBIT,7041,DONE
260355,892,15-Mar-2017,DEBIT,6177,COMPLETED
810133,2762,15-Mar-2017,DEBIT,49303,DONE
858388,2926,15-Mar-2017,DEBIT,10584,DONE
1091938,3734,15-Mar-2017,DEBIT,4939,DONE
73951,244,15-Mar-2017,DEBIT,3600,DONE
110787,374,15-Mar-2017,CREDIT,13600,COMPLETED
63716,212,15-Mar-2017,DEBIT,49590,COMPLETED
65998,220,15-Mar-2017,DEBIT,400,DONE
581703,1979,15-Mar-2017,DEBIT,3021,COMPLETED
494945,1688,15-Mar-2017,DEBIT,5439,COMPLETED
771039,2632,15-Mar-2017,DEBIT,14264,DONE
1084400,3704,15-Mar-2017,DEBIT,6242,COMPLETED
1080841,3691,15-Mar-2017,DEBIT,6540,COMPLETED
1162316,3980,15-Mar-2017,DEBIT,8555,DONE
2776159,9188,15-Mar-2017,CREDIT,2400,COMPLETED
506719,1730,15-Mar-2017,CREDIT,400,COMPLETED
847085,2884,15-Mar-2017,CREDIT,700,COMPLETED
419277,1422,15-Mar-2017,DEBIT,400,DONE
192100,652,15-Mar-2017,DEBIT,13851,DONE
1117251,3818,15-Mar-2017,DEBIT,17366,DONE
696166,2379,16-Mar-2017,CREDIT,500,COMPLETED
695724,2379,16-Mar-2017,DEBIT,5072,DONE
555300,1891,16-Mar-2017,DEBIT,800,DONE
1108021,3785,16-Mar-2017,DEBIT,23842,DONE
1109449,3788,16-Mar-2017,DEBIT,300,DONE
337949,1147,16-Mar-2017,DEBIT,400,DONE
333670,1134,16-Mar-2017,CREDIT,4800,COMPLETED
649489,2219,16-Mar-2017,DEBIT,12400,DONE
135818,456,16-Mar-2017,DEBIT,47831,COMPLETED
775972,2647,16-Mar-2017,DEBIT,12015,DONE
571260,1944,16-Mar-2017,DEBIT,17980,DONE
394001,1338,16-Mar-2017,CREDIT,28700,COMPLETED
393511,1338,16-Mar-2017,DEBIT,48140,DONE
968617,3302,16-Mar-2017,DEBIT,3008,COMPLETED
147951,494,16-Mar-2017,DEBIT,6600,DONE
749330,2555,16-Mar-2017,DEBIT,19022,DONE
789773,2694,16-Mar-2017,DEBIT,17585,DONE
256853,882,16-Mar-2017,DEBIT,11587,DONE
708085,2425,16-Mar-2017,DEBIT,8905,DONE
594018,2023,16-Mar-2017,DEBIT,23524,DONE
858267,2925,16-Mar-2017,CREDIT,100,COMPLETED
2256145,7445,16-Mar-2017,DEBIT,17877,DONE
66586,222,16-Mar-2017,DEBIT,34409,COMPLETED
1049885,3592,16-Mar-2017,DEBIT,6007,COMPLETED
364543,1239,16-Mar-2017,DEBIT,900,DONE
756508,2581,16-Mar-2017,DEBIT,3300,DONE
253164,866,16-Mar-2017,CREDIT,4800,COMPLETED
411684,1402,16-Mar-2017,DEBIT,9006,DONE
92887,317,16-Mar-2017,DEBIT,5922,COMPLETED
26049,86,17-Mar-2017,DEBIT,3243,COMPLETED
29111,96,17-Mar-2017,DEBIT,44221,COMPLETED
237947,813,17-Mar-2017,CREDIT,8000,COMPLETED
237653,813,17-Mar-2017,DEBIT,12154,COMPLETED
1075424,3674,17-Mar-2017,DEBIT,6500,DONE
1190756,4078,17-Mar-2017,DEBIT,23736,DONE
174566,588,17-Mar-2017,DEBIT,7634,DONE
394002,1338,17-Mar-2017,CREDIT,26300,COMPLETED
117497,395,17-Mar-2017,CREDIT,1600,COMPLETED
740443,2528,17-Mar-2017,DEBIT,4236,COMPLETED
511268,1750,17-Mar-2017,DEBIT,24863,DONE
599371,2039,17-Mar-2017,DEBIT,13700,DONE
1602525,5442,17-Mar-2017,DEBIT,22060,DONE
171816,576,17-Mar-2017,DEBIT,6207,COMPLETED
113880,385,17-Mar-2017,DEBIT,3469,COMPLETED
900593,3069,17-Mar-2017,DEBIT,23156,DONE
887178,3026,17-Mar-2017,DEBIT,20740,DONE
796077,2712,17-Mar-2017,DEBIT,6604,COMPLETED
758171,2585,17-Mar-2017,CREDIT,6900,COMPLETED
850170,2896,17-Mar-2017,DEBIT,3221,COMPLETED
506840,1731,17-Mar-2017,DEBIT,4758,COMPLETED
846797,2884,17-Mar-2017,DEBIT,5810,DONE
204967,697,17-Mar-2017,DEBIT,22067,DONE
252648,866,17-Mar-2017,DEBIT,12644,DONE
101686,346,17-Mar-2017,CREDIT,15200,COMPLETED
184685,627,17-Mar-2017,DEBIT,22349,DONE
550089,1874,17-Mar-2017,DEBIT,3151,COMPLETED
491817,1678,17-Mar-2017,DEBIT,23116,DONE
518385,1771,17-Mar-2017,DEBIT,4579,DONE
1736611,5891,18-Mar-2017,DEBIT,32594,COMPLETED
451459,1535,18-Mar-2017,DEBIT,4136,DONE
451894,1536,18-Mar-2017,DEBIT,25609,COMPLETED
1106917,3781,18-Mar-2017,DEBIT,24033,DONE
1183180,4055,18-Mar-2017,DEBIT,20281,DONE
671441,2293,18-Mar-2017,DEBIT,6745,COMPLETED
537465,1829,18-Mar-2017,DEBIT,7429,DONE
777542,2651,18-Mar-2017,DEBIT,35929,COMPLETED
782002,2666,18-Mar-2017,DEBIT,2901,COMPLETED
1146747,3923,18-Mar-2017,DEBIT,21971,DONE
126011,425,18-Mar-2017,DEBIT,5893,DONE
127571,428,18-Mar-2017,DEBIT,6614,COMPLETED
2910859,9640,18-Mar-2017,DEBIT,500,DONE
359515,1222,18-Mar-2017,DEBIT,6310,COMPLETED
1122694,3835,18-Mar-2017,DEBIT,14233,DONE
754236,2574,18-Mar-2017,DEBIT,14319,DONE
689831,2357,18-Mar-2017,DEBIT,6434,COMPLETED
729002,2493,18-Mar-2017,DEBIT,8063,DONE
725755,2484,18-Mar-2017,DEBIT,14779,DONE
707249,2423,18-Mar-2017,DEBIT,5671,COMPLETED
565658,1926,18-Mar-2017,DEBIT,4507,DONE
857977,2925,18-Mar-2017,DEBIT,6446,DONE
993940,3391,18-Mar-2017,DEBIT,16980,DONE
811287,2763,18-Mar-2017,CREDIT,8600,COMPLETED
207268,704,18-Mar-2017,DEBIT,17477,DONE
2242714,7401,18-Mar-2017,DEBIT,20236,COMPLETED
873129,2974,18-Mar-2017,DEBIT,5582,COMPLETED
615785,2099,18-Mar-2017,CREDIT,27100,COMPLETED
941431,3213,18-Mar-2017,DEBIT,400,DONE
280,2,18-Mar-2017,DEBIT,20236,COMPLETED
477642,1628,18-Mar-2017,DEBIT,4276,COMPLETED
250306,860,18-Mar-2017,DEBIT,13185,DONE
309328,1054,18-Mar-2017,DEBIT,9650,DONE
307765,1050,18-Mar-2017,DEBIT,25317,COMPLETED
1050258,3593,18-Mar-2017,DEBIT,15787,DONE
1450260,4937,18-Mar-2017,CREDIT,800,DONE
717566,2458,18-Mar-2017,DEBIT,25920,COMPLETED
1121967,3834,18-Mar-2017,DEBIT,13875,DONE
2521743,8321,18-Mar-2017,DEBIT,800,DONE
83662,280,18-Mar-2017,DEBIT,12043,DONE
711852,2434,18-Mar-2017,DEBIT,4391,DONE
2579154,8519,18-Mar-2017,DEBIT,37346,COMPLETED
490781,1675,18-Mar-2017,DEBIT,4327,COMPLETED
1066288,3644,19-Mar-2017,DEBIT,3456,COMPLETED
1066284,3644,19-Mar-2017,DEBIT,1000,DONE
48644,163,19-Mar-2017,DEBIT,6698,COMPLETED
34888,112,19-Mar-2017,DEBIT,6582,COMPLETED
452736,1539,19-Mar-2017,DEBIT,32327,DONE
142154,477,19-Mar-2017,DEBIT,16392,DONE
175001,588,19-Mar-2017,DEBIT,8200,DONE
776418,2648,19-Mar-2017,DEBIT,400,DONE
571553,1944,19-Mar-2017,CREDIT,6800,COMPLETED
785194,2676,19-Mar-2017,DEBIT,15263,DONE
3314628,11013,19-Mar-2017,DEBIT,42244,COMPLETED
577582,1966,19-Mar-2017,CREDIT,5700,COMPLETED
2910391,9640,19-Mar-2017,DEBIT,19106,COMPLETED
1256508,4296,19-Mar-2017,DEBIT,18729,DONE
1262485,4318,19-Mar-2017,DEBIT,200,DONE
439039,1493,19-Mar-2017,DEBIT,5009,COMPLETED
435766,1481,19-Mar-2017,DEBIT,3098,COMPLETED
833171,2838,19-Mar-2017,DEBIT,900,DONE
1273278,4355,19-Mar-2017,DEBIT,1400,DONE
1101123,3760,19-Mar-2017,CREDIT,19800,COMPLETED
218882,744,19-Mar-2017,DEBIT,5740,COMPLETED
987042,3367,19-Mar-2017,DEBIT,22608,DONE
2135548,7231,19-Mar-2017,CREDIT,33600,COMPLETED
914522,3117,19-Mar-2017,DEBIT,5355,COMPLETED
676805,2313,19-Mar-2017,DEBIT,1000,DONE
618171,2110,19-Mar-2017,DEBIT,3076,COMPLETED
660838,2256,19-Mar-2017,DEBIT,4729,COMPLETED
1039121,3554,19-Mar-2017,DEBIT,500,DONE
1036267,3545,19-Mar-2017,DEBIT,20203,DONE
480218,1637,19-Mar-2017,DEBIT,5718,COMPLETED
527452,1801,19-Mar-2017,DEBIT,31467,DONE
528026,1801,19-Mar-2017,CREDIT,54300,COMPLETED
1142762,3909,19-Mar-2017,DEBIT,24400,DONE
1450188,4937,19-Mar-2017,CREDIT,2687,DONE
404594,1378,19-Mar-2017,DEBIT,24419,DONE
717832,2458,19-Mar-2017,DEBIT,300,DONE
716045,2453,19-Mar-2017,DEBIT,3285,COMPLETED
871635,2970,19-Mar-2017,DEBIT,9658,DONE
756211,2581,19-Mar-2017,DEBIT,19653,DONE
757957,2585,19-Mar-2017,DEBIT,14963,DONE
622631,2124,19-Mar-2017,DEBIT,21431,DONE
1549101,5270,19-Mar-2017,CREDIT,11900,COMPLETED
505244,1726,19-Mar-2017,DEBIT,13967,DONE
846010,2881,19-Mar-2017,DEBIT,6959,DONE
410114,1397,19-Mar-2017,DEBIT,17278,DONE
1021124,3487,19-Mar-2017,DEBIT,15914,DONE
94648,322,19-Mar-2017,DEBIT,16646,DONE
2349720,7753,20-Mar-2017,DEBIT,42008,DONE
963188,3283,20-Mar-2017,DEBIT,18467,DONE
39493,128,20-Mar-2017,DEBIT,1800,DONE
2102564,7123,20-Mar-2017,DEBIT,200,DONE
1195294,4093,20-Mar-2017,DEBIT,700,DONE
131926,443,20-Mar-2017,DEBIT,3058,COMPLETED
1977905,6701,20-Mar-2017,CREDIT,1000,COMPLETED
391498,1332,20-Mar-2017,DEBIT,22335,DONE
349919,1189,20-Mar-2017,DEBIT,3433,COMPLETED
122246,411,20-Mar-2017,DEBIT,18497,DONE
577278,1966,20-Mar-2017,DEBIT,20567,DONE
745026,2543,20-Mar-2017,DEBIT,6148,COMPLETED
2908692,9635,20-Mar-2017,DEBIT,4470,COMPLETED
1136716,3883,20-Mar-2017,DEBIT,11800,DONE
727888,2489,20-Mar-2017,DEBIT,5781,COMPLETED
1598765,5428,20-Mar-2017,DEBIT,1000,DONE
858903,2926,20-Mar-2017,CREDIT,6800,COMPLETED
1028508,3513,20-Mar-2017,DEBIT,19078,DONE
166985,559,20-Mar-2017,DEBIT,5672,COMPLETED
55849,187,20-Mar-2017,DEBIT,4197,COMPLETED
66924,222,20-Mar-2017,CREDIT,4500,COMPLETED
911511,3108,20-Mar-2017,DEBIT,3063,COMPLETED
699224,2393,20-Mar-2017,DEBIT,10737,DONE
876081,2985,20-Mar-2017,DEBIT,4519,COMPLETED
902734,3076,20-Mar-2017,DEBIT,4164,COMPLETED
2192,9,20-Mar-2017,DEBIT,800,DONE
528027,1801,20-Mar-2017,CREDIT,22800,COMPLETED
1081331,3693,20-Mar-2017,DEBIT,15447,DONE
1143206,3909,20-Mar-2017,CREDIT,16400,COMPLETED
226658,772,20-Mar-2017,DEBIT,24009,DONE
2809957,9307,20-Mar-2017,DEBIT,8588,DONE
1548753,5270,20-Mar-2017,DEBIT,44749,COMPLETED
849724,2895,20-Mar-2017,DEBIT,18146,DONE
3394150,11265,20-Mar-2017,CREDIT,4800,COMPLETED
2521747,8321,20-Mar-2017,DEBIT,10562,DONE
106238,362,20-Mar-2017,DEBIT,9542,DONE
83230,279,20-Mar-2017,DEBIT,400,DONE
608139,2070,20-Mar-2017,DEBIT,12138,DONE
730775,2497,21-Mar-2017,DEBIT,9600,DONE
32215,104,21-Mar-2017,DEBIT,500,DONE
339392,1152,21-Mar-2017,DEBIT,800,DONE
3315107,11013,21-Mar-2017,CREDIT,26300,COMPLETED
148858,497,21-Mar-2017,DEBIT,1000,DONE
1123025,3835,21-Mar-2017,DEBIT,5700,DONE
1271156,4347,21-Mar-2017,DEBIT,900,DONE
726517,2486,21-Mar-2017,DEBIT,42899,DONE
621778,2122,21-Mar-2017,DEBIT,9246,DONE
403006,1372,21-Mar-2017,DEBIT,13500,DONE
25020,83,22-Mar-2017,DEBIT,500,DONE
502385,1713,22-Mar-2017,DEBIT,700,DONE
976268,3327,22-Mar-2017,DEBIT,1100,DONE
315563,1077,22-Mar-2017,DEBIT,1500,DONE
167905,562,22-Mar-2017,DEBIT,1900,DONE
2256153,7445,22-Mar-2017,DEBIT,8677,DONE
880817,3001,22-Mar-2017,DEBIT,1000,DONE
1693618,5740,22-Mar-2017,DEBIT,800,DONE
402750,1372,22-Mar-2017,DEBIT,1000,DONE
589563,2008,22-Mar-2017,DEBIT,700,DONE
1109465,3788,23-Mar-2017,DEBIT,1800,DONE
647967,2216,23-Mar-2017,DEBIT,900,DONE
1003508,3424,23-Mar-2017,CREDIT,3000,COMPLETED
3235268,10738,23-Mar-2017,DEBIT,200,DONE
532724,1815,23-Mar-2017,DEBIT,500,DONE
3123299,10364,23-Mar-2017,CREDIT,10300,COMPLETED
312013,1065,23-Mar-2017,DEBIT,1300,DONE
1136411,3883,23-Mar-2017,DEBIT,500,DONE
2465716,8132,23-Mar-2017,DEBIT,700,DONE
160857,539,23-Mar-2017,DEBIT,3100,DONE
2256519,7445,23-Mar-2017,DEBIT,100,DONE
1039422,3554,23-Mar-2017,CREDIT,6700,COMPLETED
285367,979,23-Mar-2017,CREDIT,4600,COMPLETED
796789,2714,23-Mar-2017,DEBIT,1300,DONE
35863,115,24-Mar-2017,DEBIT,7300,DONE
39565,128,24-Mar-2017,DEBIT,600,DONE
1779375,6034,24-Mar-2017,CREDIT,16300,COMPLETED
1109537,3788,24-Mar-2017,DEBIT,1000,DONE
647968,2216,24-Mar-2017,DEBIT,7928,DONE
1176618,4034,24-Mar-2017,CREDIT,100,COMPLETED
393515,1338,24-Mar-2017,DEBIT,13327,DONE
3331814,11065,24-Mar-2017,DEBIT,6000,DONE
126448,425,24-Mar-2017,DEBIT,9600,DONE
119793,401,24-Mar-2017,CREDIT,5400,COMPLETED
740278,2527,24-Mar-2017,CREDIT,3400,COMPLETED
1263401,4321,24-Mar-2017,DEBIT,1000,DONE
828854,2823,24-Mar-2017,DEBIT,300,DONE
1136483,3883,24-Mar-2017,DEBIT,700,DONE
1273350,4355,24-Mar-2017,DEBIT,1500,DONE
1598769,5428,24-Mar-2017,DEBIT,35931,DONE
990108,3374,24-Mar-2017,CREDIT,3200,COMPLETED
167977,562,24-Mar-2017,DEBIT,1900,DONE
1036527,3545,24-Mar-2017,CREDIT,10600,COMPLETED
1039193,3554,24-Mar-2017,DEBIT,900,DONE
615544,2099,24-Mar-2017,DEBIT,43854,DONE
880889,3001,24-Mar-2017,DEBIT,1100,DONE
250605,860,24-Mar-2017,DEBIT,2700,DONE
2984715,9883,24-Mar-2017,DEBIT,9800,DONE
695259,2378,25-Mar-2017,DEBIT,29841,DONE
29728,96,25-Mar-2017,CREDIT,24700,COMPLETED
451753,1535,25-Mar-2017,DEBIT,7500,DONE
1075929,3675,25-Mar-2017,CREDIT,8500,COMPLETED
1598771,5428,25-Mar-2017,DEBIT,47436,DONE
810662,2762,25-Mar-2017,CREDIT,39300,COMPLETED
2258770,7454,25-Mar-2017,DEBIT,500,DONE
900892,3069,25-Mar-2017,CREDIT,300,COMPLETED
887467,3026,25-Mar-2017,CREDIT,12400,COMPLETED
1050619,3593,25-Mar-2017,CREDIT,7500,COMPLETED
2780398,9203,25-Mar-2017,DEBIT,12782,DONE
956584,3260,25-Mar-2017,DEBIT,37304,DONE
1122557,3834,25-Mar-2017,CREDIT,7600,COMPLETED
519185,1773,25-Mar-2017,DEBIT,300,DONE
2350080,7753,26-Mar-2017,CREDIT,39200,COMPLETED
2349712,7753,26-Mar-2017,DEBIT,8293,DONE
39756,128,26-Mar-2017,DEBIT,2800,DONE
1109310,3787,26-Mar-2017,CREDIT,12200,COMPLETED
777949,2651,26-Mar-2017,CREDIT,6700,COMPLETED
3302598,10973,26-Mar-2017,DEBIT,8897,DONE
3302582,10973,26-Mar-2017,DEBIT,400,DONE
761346,2599,26-Mar-2017,DEBIT,600,DONE
1602524,5442,26-Mar-2017,DEBIT,31932,DONE
56222,188,26-Mar-2017,DEBIT,700,DONE
64023,212,26-Mar-2017,CREDIT,40100,COMPLETED
309621,1054,26-Mar-2017,CREDIT,700,COMPLETED
2349702,7753,27-Mar-2017,DEBIT,9229,DONE
299432,1019,27-Mar-2017,CREDIT,12800,COMPLETED
343678,1166,27-Mar-2017,DEBIT,200,DONE
136150,456,27-Mar-2017,CREDIT,39800,COMPLETED
137126,459,27-Mar-2017,DEBIT,6500,DONE
150855,504,27-Mar-2017,DEBIT,1100,DONE
1603014,5442,27-Mar-2017,CREDIT,37500,COMPLETED
989758,3374,27-Mar-2017,DEBIT,45670,DONE
524054,1787,27-Mar-2017,DEBIT,9900,DONE
446904,1518,27-Mar-2017,DEBIT,200,DONE
227107,772,27-Mar-2017,CREDIT,16700,COMPLETED
1450520,4937,27-Mar-2017,CREDIT,19800,COMPLETED
622997,2124,27-Mar-2017,CREDIT,12300,COMPLETED
410412,1397,27-Mar-2017,DEBIT,4700,DONE
3403040,11295,27-Mar-2017,CREDIT,10700,COMPLETED
94941,322,27-Mar-2017,CREDIT,5900,COMPLETED
695460,2378,28-Mar-2017,CREDIT,1500,COMPLETED
640992,2189,28-Mar-2017,DEBIT,700,DONE
1781282,6040,28-Mar-2017,DEBIT,1100,DONE
452240,1536,28-Mar-2017,CREDIT,19700,COMPLETED
2102583,7123,28-Mar-2017,DEBIT,26000,DONE
785634,2676,28-Mar-2017,CREDIT,8800,COMPLETED
1273579,4355,28-Mar-2017,DEBIT,800,DONE
871811,2970,28-Mar-2017,CREDIT,6000,COMPLETED
844566,2876,28-Mar-2017,DEBIT,200,DONE
88594,299,28-Mar-2017,DEBIT,33882,DONE
1108318,3785,29-Mar-2017,DEBIT,1500,DONE
1076871,3678,29-Mar-2017,DEBIT,5300,DONE
2034892,6897,29-Mar-2017,DEBIT,200,DONE
1977583,6701,29-Mar-2017,DEBIT,28137,DONE
881128,3001,29-Mar-2017,DEBIT,12200,DONE
442455,1505,29-Mar-2017,DEBIT,400,DONE
2780391,9203,29-Mar-2017,DEBIT,10601,DONE
193437,655,29-Mar-2017,CREDIT,700,COMPLETED
2502174,8260,29-Mar-2017,CREDIT,8200,COMPLETED
84103,280,29-Mar-2017,CREDIT,4800,COMPLETED
708374,2425,29-Mar-2017,CREDIT,7300,COMPLETED
492188,1678,29-Mar-2017,CREDIT,12100,COMPLETED
270134,925,30-Mar-2017,CREDIT,6900,COMPLETED
1195534,4093,30-Mar-2017,DEBIT,10600,DONE
1183401,4055,30-Mar-2017,CREDIT,16400,COMPLETED
391794,1332,30-Mar-2017,CREDIT,1300,COMPLETED
2931453,9707,30-Mar-2017,DEBIT,500,DONE
294328,1005,30-Mar-2017,CREDIT,18700,COMPLETED
990109,3374,30-Mar-2017,CREDIT,23700,COMPLETED
989750,3374,30-Mar-2017,DEBIT,47773,DONE
1279347,4377,30-Mar-2017,DEBIT,500,DONE
210940,717,30-Mar-2017,DEBIT,400,DONE
527453,1801,30-Mar-2017,DEBIT,5630,DONE
1693621,5740,30-Mar-2017,DEBIT,42472,DONE
1450116,4937,30-Mar-2017,CREDIT,5400,COMPLETED
2810464,9307,30-Mar-2017,CREDIT,7100,COMPLETED
504347,1721,30-Mar-2017,DEBIT,9400,DONE
1486387,5065,30-Mar-2017,DEBIT,1700,DONE
205251,697,30-Mar-2017,CREDIT,8500,COMPLETED
957031,3260,30-Mar-2017,CREDIT,23200,COMPLETED
956585,3260,30-Mar-2017,DEBIT,35947,DONE
963446,3283,31-Mar-2017,DEBIT,400,DONE
1736952,5891,31-Mar-2017,CREDIT,24200,COMPLETED
1107171,3781,31-Mar-2017,DEBIT,800,DONE
142594,477,31-Mar-2017,CREDIT,12300,COMPLETED
826062,2814,31-Mar-2017,DEBIT,500,DONE
1602520,5442,31-Mar-2017,DEBIT,22673,DONE
2127529,7203,31-Mar-2017,DEBIT,12900,DONE
900240,3068,31-Mar-2017,DEBIT,500,DONE
308091,1050,31-Mar-2017,CREDIT,11000,COMPLETED
401330,1366,31-Mar-2017,DEBIT,3000,DONE
292549,1000,31-Mar-2017,CREDIT,25700,COMPLETED
412192,1402,31-Mar-2017,DEBIT,6700,DONE
